Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,converted,pred_prob,predicted_values,Lead Score
43ed8409-e707-4c54-a35b-3a6cfaea7efa,641763,Landing Page Submission,Organic Search,No,No,0,5.0,29,5.0,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Other Leads,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,1.0,0.6670490026541915,1.0,66.70490026541916
4a8d25e6-034c-4a13-8bc4-d4dd1de1a495,641743,Landing Page Submission,Google,No,No,1,2.0,296,2.0,SMS Sent,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,No,SMS Sent,0.0,0.053230662491826446,0.0,5.323066249182644
53eb261a-c8a8-410b-9110-3025d9ac5d22,641734,Landing Page Submission,Google,No,No,0,6.0,555,6.0,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,Yes,Modified,1.0,0.5659100579073975,1.0,56.59100579073974
efc0e08e-b83f-4e11-94f3-5e3bb6869905,641725,Landing Page Submission,Organic Search,No,No,0,8.0,275,4.0,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,14.0,No,Yes,Email Opened,1.0,0.10615263763961745,0.0,10.615263763961744
12141b50-237c-44b0-9a2c-a9ae0403db80,641715,Landing Page Submission,Google,No,No,1,4.0,1033,4.0,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Modified,0.0,0.1607428393674442,0.0,16.074283936744422
ab7109ae-d6c8-4f82-971b-b363d4c9b939,641709,API,Olark Chat,No,No,0,3.0,226,1.5,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened,1.0,0.4839103262037068,1.0,48.39103262037068
055cf2ac-2ed9-4505-9972-a4ce80b8bf89,641693,Landing Page Submission,Direct Traffic,No,No,1,16.0,1522,2.67,Form Submitted on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,Modified,0.0,0.25327721129283914,0.0,25.327721129283916
cb2a224d-79ea-4a66-a150-61ad81abcec9,641684,Landing Page Submission,Organic Search,No,No,0,3.0,161,3.0,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Other Cities,02.Medium,02.Medium,14.0,14.0,No,Yes,Email Opened,0.0,0.13385543750405116,0.0,13.385543750405116
230d7033-ebc0-48dc-9975-f2a1d045b302,641673,Landing Page Submission,Google,No,No,0,5.0,37,2.5,Form Submitted on Website,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,Not Sure,No,No,Select,Mumbai,03.Low,01.High,12.0,18.0,No,No,Modified,0.0,0.21771005612270428,0.0,21.77100561227043
b84e06ba-8fa3-4087-b54c-c8e34fb5e589,641668,Landing Page Submission,Direct Traffic,No,No,0,3.0,529,3.0,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Metro Cities,02.Medium,02.Medium,13.0,16.0,No,Yes,Modified,1.0,0.5721712011573366,1.0,57.21712011573366
7e002798-43de-4c55-9ccb-6c2bebf7a8a7,641663,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,191,1.0,Email Bounced,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,Modified,0.0,0.29139907041532037,0.0,29.139907041532037
19d0e9d4-b0e0-4308-ae77-0313251f4f3f,641652,Landing Page Submission,Direct Traffic,No,No,1,3.0,1293,1.5,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened,1.0,0.3004071757020374,0.0,30.04071757020374
0d7ff86f-8b22-477c-a429-335b2edbb3b4,641647,Landing Page Submission,Google,No,No,0,6.0,213,6.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,Modified,1.0,0.8467946829058238,1.0,84.67946829058238
69645f76-e023-47d8-8ebc-528e250cbd30,641637,Landing Page Submission,Google,No,No,0,6.0,125,2.0,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,1.0,0.9465875834508964,1.0,94.65875834508964
a102f416-85da-440d-ae44-d8f6f4ec8237,641633,API,Olark Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,02.Medium,02.Medium,15.0,14.0,No,No,Modified,0.0,0.007719379503493663,0.0,0.7719379503493663
f82ba06c-77de-469f-aa14-daf916e138a5,641626,Landing Page Submission,Direct Traffic,No,No,1,2.0,1328,2.0,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,SMS Sent,0.0,0.02568532074295183,0.0,2.568532074295183
0273d7ea-a5fb-4b7f-8c60-d57a846b273d,641623,Landing Page Submission,Google,No,No,0,3.0,284,3.0,Converted to Lead,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,No,Modified,1.0,0.9969747041317959,1.0,99.69747041317959
c798a92a-117e-4d26-acd3-f8a31897e8bc,641619,API,Organic Search,No,No,0,2.0,84,2.0,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Select,03.Low,02.Medium,11.0,15.0,No,No,Modified,0.0,0.022286068757340644,0.0,2.2286068757340645
e3d7f9af-1593-41e8-9682-c6ddfb9ee1b7,641612,Landing Page Submission,Direct Traffic,No,No,0,2.0,203,2.0,Email Opened,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened,0.0,0.14396037162523212,0.0,14.396037162523212
b3c94e33-69da-4163-a97e-a4825e233f95,641603,Landing Page Submission,Google,Yes,No,0,2.0,102,2.0,Email Bounced,India,Human Resource Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,03.Low,01.High,12.0,18.0,No,No,Email Bounced,0.0,0.012285182418143806,0.0,1.2285182418143807
ff31e840-8fc7-45d0-a399-59accdb1f7dc,641602,API,Google,No,No,1,3.0,481,3.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened,0.0,0.9686604297590373,1.0,96.86604297590374
1451a32b-16de-482e-825e-8cef8c017064,641585,API,Google,No,No,0,9.0,195,2.25,Unreachable,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Unreachable,1.0,0.9648344247001249,1.0,96.48344247001249
8aa2c934-3345-44ec-90b9-536676b8c991,641584,Landing Page Submission,Google,No,No,0,5.0,231,5.0,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,0.0,0.008032697883509927,0.0,0.8032697883509927
263b90ba-5fc2-4422-a917-b323864605e1,641576,Landing Page Submission,Google,No,No,1,10.0,825,5.0,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,SMS Sent,0.0,0.02476716275146587,0.0,2.476716275146587
6ebbcea0-8fe9-433f-9372-bac440f7a0d4,641566,Landing Page Submission,Google,No,No,0,7.0,338,2.33,Email Opened,India,"Banking, Investment And Insurance",Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Email Opened,1.0,0.22621854286817403,0.0,22.621854286817403
e14ec4a1-bac1-4159-b474-6a038bd1ff7d,641547,Landing Page Submission,Google,No,No,0,6.0,204,3.0,Page Visited on Website,India,Operations Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Page Visited on Website,1.0,0.9705706372225283,1.0,97.05706372225283
cb998f04-8bc4-404a-a547-75f320f98e5a,641546,Landing Page Submission,Google,No,No,0,3.0,203,3.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,No,Email Opened,0.0,0.012285182418143806,0.0,1.2285182418143807
7eaa2c93-4594-41ea-95df-1f76b247794b,641545,API,Google,No,No,0,3.0,107,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified,1.0,0.9459559389249603,1.0,94.59559389249603
9a944bab-dd79-41e6-b09d-3653474ee8cd,641543,Landing Page Submission,Google,No,No,0,4.0,221,4.0,Email Opened,India,Finance Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,1.0,0.9154057566407207,1.0,91.54057566407207
e4ffd86d-576d-4141-b737-bc2369899d5d,641523,API,Google,No,No,0,1.0,238,1.0,Converted to Lead,Sweden,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,01.High,02.Medium,16.0,14.0,No,No,Modified,0.0,0.3463829939145206,0.0,34.63829939145206
1e88ed63-b10c-4884-a970-8f6fc2d5ed56,641510,API,Google,No,No,0,2.0,335,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,1.0,0.9159693425908914,1.0,91.59693425908914
f075d791-e8e8-4bb1-b728-cde02475e534,641507,Landing Page Submission,Organic Search,No,No,1,5.0,1383,5.0,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,SMS Sent,0.0,0.11444257251133394,0.0,11.444257251133394
589c2db6-53d7-4022-8fdf-4d86fd432292,641495,Landing Page Submission,Google,No,No,1,3.0,761,3.0,Email Opened,India,Healthcare Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,1.0,0.8868052916216445,1.0,88.68052916216445
7e2e59c8-90a1-4750-9581-368f7da43f8e,641492,API,Direct Traffic,No,No,0,2.0,303,2.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,1.0,0.31993044782250063,0.0,31.993044782250063
8a85ad71-ecd3-4e0a-ae0b-955e6cba13de,641481,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,15.0,17.0,No,No,SMS Sent,0.0,0.021903881422602873,0.0,2.190388142260287
7ea755a7-b96e-4f7e-b9a6-bc300ee6a32f,641478,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,15.0,17.0,No,No,SMS Sent,1.0,0.8769922960382218,1.0,87.69922960382218
853a4eda-6b40-4b78-b568-2745c79c555b,641471,Landing Page Submission,Google,No,No,0,4.0,260,4.0,Unreachable,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,03.Low,01.High,12.0,18.0,No,No,Modified,1.0,0.9403015960980815,1.0,94.03015960980815
1a303efe-2343-4cba-8f20-0f0c6c45cc81,641468,Lead Add Form,Welingak Website,Yes,No,1,0.0,0,0.0,Email Bounced,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Bounced,1.0,0.9120264176850863,1.0,91.20264176850863
f3dfabd6-1fd3-4127-a995-b39a70b61ac7,641467,API,Google,No,No,0,2.0,738,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,0.0,0.10179732888813957,0.0,10.179732888813957
1b83f36c-540c-4ae6-9aa2-8a5830a1794f,641459,Landing Page Submission,Google,No,No,0,6.0,212,6.0,Email Opened,India,Retail Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Email Opened,0.0,0.012285182418143806,0.0,1.2285182418143807
7e5e87b6-5681-4db4-be93-2b552a152417,641455,Landing Page Submission,Direct Traffic,No,No,0,3.0,60,3.0,Email Opened,United States,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,Yes,Email Opened,0.0,0.012285182418143806,0.0,1.2285182418143807
b6f9e995-91ec-4dd2-8a07-db7c80d015d6,641447,API,Google,Yes,No,1,9.0,898,4.5,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Bounced,0.0,0.08792017416639426,0.0,8.792017416639426
984edf60-b0d6-4909-afe5-201ace5ef839,641441,Lead Add Form,Click2call,No,No,1,15.0,1108,3.0,Email Opened,India,Human Resource Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Email Opened,1.0,0.9800596952905882,1.0,98.00596952905882
87702bc3-ec57-495c-9029-3a4e895e1aca,641424,Landing Page Submission,Google,No,No,0,4.0,355,4.0,Email Opened,India,Finance Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Email Opened,0.0,0.033230765468799155,0.0,3.3230765468799155
0cb30e55-42e9-486a-a4fa-4c900c6f3389,641414,Landing Page Submission,Google,No,No,1,7.0,842,3.5,SMS Sent,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,SMS Sent,0.0,0.20779881326513575,0.0,20.779881326513575
7cdaadc4-0d7f-4525-b8af-049f0e2379bc,641412,API,Google,No,No,0,2.0,133,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,0.0,0.03241963906979929,0.0,3.241963906979929
f3af2d98-02db-45d7-bbf6-c641d6b4f4c3,641410,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,0.0,0.022157954376712984,0.0,2.2157954376712983
d00c69eb-c067-4a40-b9ea-96c0bd450bdc,641405,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified,1.0,0.8877300057712282,1.0,88.77300057712282
f43a6791-8904-41af-a48a-25b6f208713b,641392,Landing Page Submission,Google,No,No,0,2.0,186,2.0,SMS Sent,India,Select,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified,0.0,0.4720404712693456,1.0,47.20404712693456
2a0093e3-b06a-442a-8f20-3d3587edee57,641386,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Email Opened,0.0,0.03132806778372606,0.0,3.132806778372606
d338bbe4-ef5d-4a6e-9b02-9cec2bfb36cd,641383,Landing Page Submission,Google,No,No,0,11.0,1187,11.0,SMS Sent,India,Human Resource Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Modified,0.0,0.012285182418143806,0.0,1.2285182418143807
9e33ff1b-27ab-46bf-a94c-4789978c9ce8,641375,API,Direct Traffic,No,No,0,5.0,48,1.67,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,1.0,0.32814779328974725,0.0,32.81477932897472
c97187ac-4fc7-48a4-ad99-c45475ab17eb,641366,Landing Page Submission,Google,No,No,1,11.0,1039,5.5,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Tier II Cities,01.High,01.High,16.0,17.0,No,Yes,Email Opened,0.0,0.9307132026780635,1.0,93.07132026780634
670f10d8-d5db-4121-b27b-78bc20ce3d5e,641349,API,Google,No,No,1,3.0,831,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,1.0,0.2730886878784006,0.0,27.308868787840062
01c12238-de39-43d0-ac0f-af17854156e9,641330,Landing Page Submission,Direct Traffic,No,No,0,3.0,977,3.0,Email Opened,,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,13.0,17.0,No,Yes,Email Opened,1.0,0.7205443998634901,1.0,72.05443998634901
b6459518-c4b4-4a5b-aef6-1480b7f78286,641324,Landing Page Submission,Google,No,No,1,4.0,612,4.0,SMS Sent,India,Human Resource Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,SMS Sent,0.0,0.11895809980448091,0.0,11.89580998044809
3372c73e-8af8-443c-89dc-1a7423bc2859,641322,API,Google,No,No,1,3.0,170,1.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,1.0,0.7925816261093394,1.0,79.25816261093394
1dbb330c-3427-4672-b651-3ede9db1f849,641312,API,Direct Traffic,No,No,1,6.0,1040,6.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified,0.0,0.07558756366027145,0.0,7.558756366027144
386e2c46-5e6c-4414-aca5-4f27c0fef5de,641311,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified,0.0,0.053230662491826446,0.0,5.323066249182644
833855bf-a9f9-40f9-95b6-b89ef4ab482c,641305,API,Organic Search,No,No,0,3.0,119,1.5,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Modified,0.0,0.04030997364073416,0.0,4.030997364073416
f687e4f3-1d55-4083-ba1e-9b40501339df,641291,Landing Page Submission,Organic Search,No,No,0,7.0,255,7.0,Email Opened,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened,0.0,0.03241963906979929,0.0,3.241963906979929
c89e2773-1d4b-4bb4-8361-bee120c418c0,641288,Landing Page Submission,Direct Traffic,No,No,1,3.0,1061,3.0,Email Opened,,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15.0,16.0,No,Yes,Email Opened,0.0,0.042254304659412996,0.0,4.2254304659413
8cb6d153-b70d-4def-b8e6-d247ab9f6161,641275,Landing Page Submission,Google,No,No,1,3.0,1987,3.0,Email Opened,India,Retail Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Email Opened,0.0,0.3194585931295152,0.0,31.94585931295152
9baa348a-eb24-4690-b4ca-7d2954479123,641265,Landing Page Submission,Google,No,No,0,6.0,307,6.0,Email Opened,India,Human Resource Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,0.0,0.11682291656233301,0.0,11.682291656233302
